"2011179623-1,15/06/2011,jun,23,12/6/2011,ZO,00:00-05:59,ja,12/6/2011,1:15,12/6/2011,1:15,B70,STRAATROOF,CAPELLE AAN DEN IJSSEL,DISTRICT 6,3-SCHENKEL,7-CAPELSEBRUG,  7-CAPELSEBRUG,ABRAM V RIJCKEVORSELPLN,,,2901LD,OPENBARE WEG,N,J,ja,openbare weg,m,17-Dec,GSM,neen,,,neen,,wegrukken,,""""""Hoe laat is het"""""",3,lopend,,ja,,nee,HTC,1,2011,,,1,,,,,";;
"2011191173-1,26/06/2011,jun,23,12/6/2011,ZO,00:00-05:59,ja,12/6/2011,4:00,12/6/2011,5:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,  0-0,HOFPLEIN,19,,3032AC,WEG,N,N,neen,openbare weg,v,17-Dec,,,,,,,wegrukken,O-tje Haaglanden,,,onbekend,,neen,""18155 26-06-2011";;
"2011177144-1,13/06/2011,jun,24,13/06/2011,MA,12:00-17:59,ja,13/06/2011,12:15,13/06/2011,12:45,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,  0-0,PLOEGSTRAAT,,,3075NC,WEG,N,N,ja,openbare weg,v,65-79,tas,neen,,,ja,schoppen/slaan/duwen/trekken/vastpakken/naar grond werken,wegrukken/achteren benaderen,""SO vastgepakt, viel,geschopt waarbij zij letsel opliep"",,1,lopend,,neen,,nee,,1,2011,,,12,,,,,";;
2011177450-1,13/06/2011,jun,24,13/06/2011,MA,18:00-23:59,ja,13/06/2011,20:15,13/06/2011,20:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 5,3-Mar,2-BLIJDORP,  3-3,NOORDERHAVENKADE,157,,3039RR,WEG,N,N,ja,openbare weg,v,25-34,tas,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,,,1,fiets,Crossfiets,neen,,nee,,1,2011,,,20,,,,,;;
2011177721-1,14/06/2011,jun,24,13/06/2011,MA,18:00-23:59,ja,13/06/2011,23:00,13/06/2011,23:10,B70,STRAATROOF,ROTTERDAM,DISTRICT 5,3-Mar,2-BLIJDORP,  6-6,STADHOUDERSWEG,100,THV,3039CK,WEG,N,N,ja,openbare weg,v,18-24,tas,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,,,1,fiets,,neen,,nee,Iphone,1,2011,,,23,,,,,;;
"2011178367-1,14/06/2011,jun,24,13/06/2011,MA,18:00-23:59,ja,13/06/2011,19:00,13/06/2011,20:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,  3-3,FRIESESTRAAT,,,,SPEELTUIN,N,N,ja,sport/speelterrein,m,0-11,GSM,neen,,,neen,fouilleren,wegrukken,""SO had gsms laten zien en in zijn zak gestopt, gsm uit zak weg"",,1,fiets,,neen,,nee,Blackberry,1,2011,,,19,,,,,";;
2011178372-1,14/06/2011,jun,24,14/06/2011,DI,12:00-17:59,ja,14/06/2011,14:00,14/06/2011,14:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,6-AFRIKAANDERWIJK,  2-2,PUTSEBOCHT,128,THV,3073HS,VOETPAD,N,N,ja,openbare weg,m,25-34,GSM,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,,,2,lopend,,neen,,nee,Blackberry,1,2011,,,14,,,,,;;
2011178396-1,14/06/2011,jun,24,14/06/2011,DI,12:00-17:59,ja,14/06/2011,17:30,14/06/2011,17:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 3,2-Feb,1-BOSPOLDER,  3-3,WATERGEUSSTRAAT,4,THV,3025HS,WEG,N,J,ja,openbare weg,m,65-79,geld,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,,,1,lopend,,ja,,nee,,1,2011,,,17,,,,,;;
2011178466-1,14/06/2011,jun,24,14/06/2011,DI,12:00-17:59,ja,14/06/2011,17:20,14/06/2011,17:25,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,  2-2,RIETDIJK,,,3082DS,OPENBARE WEG,N,N,ja,openbare weg,v,25-34,tas,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,,,1,lopend,,neen,,ja,,1,2011,,,17,,,,,;;
"2011181531-1,17/06/2011,jun,24,14/06/2011,DI,12:00-17:59,ja,14/06/2011,16:00,14/06/2011,16:10,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,  3-3,OLDEGAARDE,21,THV,3084AA,,N,N,ja,in park of plantsoen,m,17-Dec,tas,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/smoes,,""""""Geef een sigaret, geef je tasje"""" """"Geef je telefoon"""""",>=5,lopend,,neen,,ja,Nokia,1,2011,,,16,,,,,";;
2011201173-1,5/7/2011,jun,24,14/06/2011,DI,12:00-17:59,ja,14/06/2011,12:50,14/06/2011,13:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,9-DIJKZIGT,  1-1,WESTERSINGEL,102,THV,3015LD,VOETPAD,N,N,neen,openbare weg,m,35-49,GSM/camera,neen,,,neen,schoppen/slaan/duwen/trekken,,O-tje Brabant,,,onbekend,,neen,PL203N2011128544,nee,Samsung,1,2011,,,12,,,,,;;
2011180711-1,16/06/2011,jun,24,15/06/2011,WO,12:00-17:59,ja,15/06/2011,14:30,15/06/2011,14:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 5,6-Jun,0-SCHIEBROEK,  7-7,HAMAKERSTRAAT,77,THV,3052JA,WEG,J,N,ja,in park of plantsoen,v,80+,,neen,,,ja,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/smoes,,SO had even ervoor met ddr zitten praten,1,lopend,,neen,,nee,,1,2011,,,14,,,,,;;
"2011182725-1,18/06/2011,jun,24,15/06/2011,WO,06:00-11:59,ja,15/06/2011,11:30,15/06/2011,11:40,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,  3-3,BOERGOENSEVLIET,,,3082KX,OPENBARE WEG,N,N,ja,openbare weg,m,17-Dec,sieraden/ketting,ja,vuistvuurwapen,bruin pistool,neen,dreigen met vuurwapen/wapen gezien,wegrukken/smoes,,""""""Nu laat ik het bij een waarschuwing, geef mij je ketting"""""",1,lopend,,neen,,ja,,1,2011,,,11,,,,,";;
"2011194044-1,28/06/2011,jun,24,16/06/2011,DO,12:00-17:59,ja,16/06/2011,16:00,16/06/2011,16:15,B70,STRAATROOF,SPIJKENISSE,DISTRICT 11,0-CENTRUM,5-CENTRUM-ZUID,  1-PC 1,ANDRIES V BRONCKHORSTLN,,,3201XK,VOETPAD,N,N,ja,openbare weg,m,18-24,fiets,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken,,,1,fiets,""Grijze herenfiets, Altra Cyber"",neen,,nee,,1,2011,,,16,,,,,";;
2011182961-1,18/06/2011,jun,24,18/06/2011,ZA,06:00-11:59,ja,18/06/2011,7:00,18/06/2011,7:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,  3-3,KOOIKERWEG,,,3069WP,WEG,N,N,ja,openbare weg,v,25-34,tas,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/doorgang belemmeren,,,1,onbekend,,neen,,ja,Blackberry,1,2011,,,7,,,,,;;
"2011184863-1,20/06/2011,jun,24,18/06/2011,ZA,00:00-05:59,ja,18/06/2011,0:01,18/06/2011,0:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,  2-2,OUDEDIJK,,,3061AG,OPENBARE WEG,J,N,ja,openbare weg,v,25-34,,neen,,,ja,schoppen/slaan/duwen/trekken/naar grond werken,wegrukken/achteren benaderen/doorgang belemmeren,SO viel en kreeg schoppen,""""""Laat los bitch"""""",1,fiets,oude donkerkleurige fiets,neen,,ja,,1,2011,,,0,,,,,";;
2011188136-1,23/06/2011,jun,24,18/06/2011,ZA,18:00-23:59,ja,18/06/2011,20:30,18/06/2011,20:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,  8-8,HEEMRAADSTRAAT,,,3023VB,OPENBARE WEG,N,N,ja,openbare weg/nabij pinautomaat,m,50-64,portemonnee,neen,,,ja,schoppen/slaan/duwen/trekken/naar grond werken/fouilleren,wegrukken/achteren benaderen,SO kreeg duw in rug en viel,,1,lopend,,neen,,nee,,1,2011,,,20,,,,,;;
2011183261-1,19/06/2011,jun,24,19/06/2011,ZO,00:00-05:59,ja,19/06/2011,2:00,19/06/2011,2:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,  2-2,WEENA,55,THV,3013CE,WEG,N,N,ja,openbare weg,v,17-Dec,GSM,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,,,1,lopend,,neen,,nee,Blackberry,1,2011,,,2,,,,,;;
"2011183297-1,19/06/2011,jun,24,19/06/2011,ZO,00:00-05:59,ja,19/06/2011,1:30,19/06/2011,2:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,  7-7,NIEUWE OMMOORDSEWEG,,,,WEG,N,J,ja,openbare weg,m,17-Dec,GSM/fiets,neen,,,neen,schoppen/slaan/duwen/trekken/naar grond werken,wegrukken/doorgang belemmeren,SO kreeg schoppen tegen zijn hoofd ,""""""Kankerlijer, kanker homo pak zijn fiets, pak zijn telefoon"""""",>=5,lopend,,ja,,ja,Blackberry,1,2011,,,1,,,,,";;
"2011183436-1,19/06/2011,jun,24,19/06/2011,ZO,00:00-05:59,ja,19/06/2011,5:50,19/06/2011,5:55,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,  1-1,KRUISPLEIN,12,THV,,WEG,J,N,ja,openbare weg,v,35-49,tas,neen,,,neen,dreigen met geweld/schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen/doorgang belemmeren,SO heeft D1 bij zijn keel gegrepen waarop deze losliet en wegrende,""""""Ik steek je dood, als je je tas niet wilt geven"""""",2,lopend,,neen,,nee,,1,2011,,,5,,,,,";;
"2011183856-1,19/06/2011,jun,24,19/06/2011,ZO,18:00-23:59,ja,19/06/2011,18:00,19/06/2011,18:01,B70,STRAATROOF,ROTTERDAM,DISTRICT 5,3-Mar,2-BLIJDORP,  3-3,NOBELSTRAAT,,,,WEG,N,J,ja,openbare weg,m,35-49,GSM,neen,,,neen,dreigen met geweld/fouilleren,wegrukken/achteren benaderen,""SO kon D1 te pakken krijgen, maar liet na bedreiging los"",""""""Raak me niet aan, raak mijn matti niet aan of wij maken je harstikke dood"""""",2,lopend,,ja,,ja,HTC,1,2011,,,18,,,,,";;
"2011183891-1,19/06/2011,jun,24,19/06/2011,ZO,18:00-23:59,ja,19/06/2011,18:00,19/06/2011,18:30,B70,STRAATROOF,SPIJKENISSE,DISTRICT 11,7-AKKERS/VRIESL./VOGELENZ,3-DONKEN,  6-PC 6,DE AKKERS (WIJK),,,,WEG,N,J,ja,in metro of bij metrostation,m,17-Dec,GSM,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/smoes,""SO achter ddrs aan blijven lopen, hebben in de metro gezeten."",""""""Hey faka kom eens hier""""""""Hij heet Jose en is 24 jr. D1:""""Ik ben idd 24 jr en weet dat stelen fout is"""""",2,lopend,,ja,,ja,Blackberry,1,2011,,,18,,,,,";;
2011186775-1,22/06/2011,jun,25,20/06/2011,MA,00:00-05:59,ja,20/06/2011,1:00,20/06/2011,1:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,4-Apr,9-HET LAGE LAND,  6-6,JAAP VAN DER HOEKPLAATS,,,3067AD,WEG,N,N,ja,openbare weg,m,18-24,tas,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken,,,>=5,lopend,,neen,,nee,Nokia,1,2011,,,1,,,,,;;
2011185902-1,21/06/2011,jun,25,21/06/2011,DI,12:00-17:59,ja,21/06/2011,13:00,21/06/2011,13:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,  2-2,GERRIT VAN DE LINDESTRAAT,,,,WEG,N,N,ja,openbare weg,m,35-49,GSM,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,,,2,scooter/bromfiets,,neen,,nee,Iphone,1,2011,,,13,,,,,;;
"2011186090-1,21/06/2011,jun,25,21/06/2011,DI,12:00-17:59,ja,21/06/2011,15:00,21/06/2011,15:30,B70,STRAATROOF,CAPELLE AAN DEN IJSSEL,DISTRICT 6,7-MIDDELWATERING WEST,0-RONDELEN,  0-RONDELEN,VALERIUSRONDEEL,,,2902CT,WEG,N,J,ja,openbare weg,m,17-Dec,tas,neen,,,ja,schoppen/slaan/duwen/trekken/vastpakken/naar grond werken,wegrukken/doorgang belemmeren,SO kreeg een knietje  D1 kon zijn tas van zijn nek trekken,""""""Ga op de grond liggen en geef je tasje"""""",2,lopend,,ja,,ja,Samsung,1,2011,,,15,,,,,";;
"2011186975-1,22/06/2011,jun,25,22/06/2011,WO,00:00-05:59,ja,22/06/2011,2:15,22/06/2011,2:15,B70,STRAATROOF,SCHIEDAM,DISTRICT 2,6-ZUID D,1-OOST,  6-OOST-6,VAN SWINDENSTRAAT,1,,3112ME,WEG,N,N,ja,openbare weg,m,18-24,geld/sieraden,ja,vuistvuurwapen,""pistool, ca 20 c, donkere kleur"",neen,dreigen met vuurwapen/vastpakken/fouilleren,wegrukken/smoes/doorgang belemmeren,,""""""Sta de fuck op, doe je ogen dicht tel tot 100 en daarna ga je pas bewegen"""""",2,lopend,,neen,,nee,,1,2011,,,2,,,,,";;
"2011188638-1,23/06/2011,jun,25,23/06/2011,DO,12:00-17:59,ja,23/06/2011,17:30,23/06/2011,18:00,B70,STRAATROOF,SCHIEDAM,DISTRICT 2,5-ZUID C,6-NIEUWLAND-OOST,  3-NIEUWLAND-3,JOHAN DE WITTSINGEL,321,THV,3119TM,OPENBARE WEG,N,N,ja,openbare weg,m,25-34,GSM,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,""D1 rende weg ri gereed staand PA, 2e PA sneed SO de pas af."",,1,auto,""Oud type zwarte Suzuki Swift, 2e auto was goudkl Toyota"",neen,,ja,Iphone,1,2011,,,17,,,,,";;
"2011189823-1,24/06/2011,jun,25,24/06/2011,VR,00:00-05:59,ja,24/06/2011,1:30,24/06/2011,1:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,4-Apr,3-KRALINGSE BOS,  1-1,BOSDREEF,,,3062CA,WEG,N,N,ja,openbare weg,m,17-Dec,fiets,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken/naar grond werken,wegrukken/achteren benaderen/doorgang belemmeren,""SO werd klemgereden , vastgepakt en naar de grond gewerkt"",,3,fiets/scooter/bromfiets,,neen,,nee,,1,2011,,,1,,,,,";;
"2011190521-1,25/06/2011,jun,25,24/06/2011,VR,18:00-23:59,ja,24/06/2011,19:30,24/06/2011,19:35,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,  6-6,NOORDERHAGEN,,,,WEG,J,N,ja,openbare weg,v,35-49,,neen,,,neen,schoppen/slaan/duwen/trekken,achteren benaderen,,""""""Geld, ik wil geld"""""",1,lopend,,neen,,nee,,1,2011,,,19,,,,,";;
2011190475-1,25/06/2011,jun,25,25/06/2011,ZA,00:00-05:59,ja,25/06/2011,0:30,25/06/2011,0:30,B70,STRAATROOF,SCHIEDAM,DISTRICT 2,4-ZUID B,4-DE GORZEN,  4-DE GORZEN-4,MAASBOULEVARD,100,THV,3114HC,WEG,N,N,ja,openbare weg,v,18-24,GSM,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,,,1,lopend,,neen,,nee,Blackberry,1,2011,,,0,,,,,;;
"2011191428-1,26/06/2011,jun,25,25/06/2011,ZA,18:00-23:59,ja,25/06/2011,11:00,26/06/2011,2:00,B70,STRAATROOF,SPIJKENISSE,DISTRICT 11,0-CENTRUM,5-CENTRUM-ZUID,  1-PC 1,SCHENKELWEG,,,,OPENBARE WEG,N,N,ja,openbare weg,m,17-Dec,portemonnee,neen,,,neen,dreigen met geweld/overige,doorgang belemmeren,Dader voelde  iets tegen zijn buik drukken en durfde niet te kijken,""""""Ik wil je portemonnee hebben, we weten alles van je"""""",2,lopend,,neen,,nee,,1,2011,,,11,,,,,";;
2011192210-1,27/06/2011,jun,26,27/06/2011,MA,00:00-05:59,ja,27/06/2011,1:45,27/06/2011,2:15,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,  6-6,BLAAK,,,,WEG,N,N,ja,openbare weg,v,18-24,tas,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,,,1,lopend,,neen,,nee,Samsung,1,2011,,,1,,,,,;;
2011192402-1,27/06/2011,jun,26,27/06/2011,MA,12:00-17:59,ja,27/06/2011,14:40,27/06/2011,14:40,B70,STRAATROOF,ROTTERDAM,DISTRICT 5,3-Mar,2-BLIJDORP,  8-8,WALENBURGERWEG,,,,WEG,N,N,ja,openbare weg,m,50-64,fiets,neen,,,ja,schoppen/slaan/duwen/trekken,wegrukken,SO dacht D1 hem iets wilde vragen en stond stil,,1,fiets,,neen,,nee,,1,2011,,,14,,,,,;;
2011192532-1,27/06/2011,jun,26,27/06/2011,MA,00:00-05:59,ja,27/06/2011,0:30,27/06/2011,0:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 3,2-Feb,3-SPANGEN,  3-3,HUDSONPAD,,,,OPENBARE WEG,N,N,ja,openbare weg/nabij pinautomaat,m,50-64,geld,ja,overig wapen,Niet zichtbaar,ja,schoppen/slaan/duwen/trekken/fouilleren,wegrukken,SO werd op hoofd geslagen en kreeg een blackout,,2,lopend,,neen,,nee,,1,2011,,,0,,,,,;;
"2011192599-1,27/06/2011,jun,26,27/06/2011,MA,12:00-17:59,ja,27/06/2011,15:00,27/06/2011,16:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,  5-5,GERARD SCHOLTENSTRAAT,115,THV,3035SJ,WEG,N,N,ja,openbare weg/nabij pinautomaat,v,50-64,tas,neen,,,ja,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/achteren benaderen,SO kreeg klap in nek en ketting werd losgerukt,""""""Gemi Dja"""""",1,lopend,,neen,,ja,Iphone,1,2011,,,15,,,,,";;
"2011194566-1,29/06/2011,jun,26,27/06/2011,MA,18:00-23:59,ja,27/06/2011,22:30,27/06/2011,22:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,  0-0,CONRADSTRAAT,69,THV,3013AN,WEG,N,N,ja,openbare weg,m,25-34,geld/rijbewijs,ja,mes,,neen,dreigen met steekwapen/wapen gezien,smoes,D2 zette mes tegen zij SO,""""""Heb je sigaretten"""""",2,lopend,,neen,,D1,,1,2011,,,22,,,,,";;
2011194077-1,28/06/2011,jun,26,28/06/2011,DI,12:00-17:59,ja,28/06/2011,15:15,28/06/2011,15:20,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,2-CARNISSE,  2-2,EBENHAEZERSTRAAT,,,3083RN,OPENBARE WEG,N,N,ja,openbare weg,v,65-79,tas,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken,,,1,lopend,,neen,,nee,,1,2011,,,15,,,,,;;
2011194900-1,29/06/2011,jun,26,28/06/2011,DI,12:00-17:59,ja,28/06/2011,15:00,28/06/2011,15:15,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,7-PENDRECHT,  0-0,KERKWERVESINGEL,153,,3086HM,,N,N,ja,in portiek/nabij eigen woning,m,80+,geld/ID,neen,,,neen,schoppen/slaan/duwen/trekken/fouilleren,wegrukken/doorgang belemmeren,SO werd klemgezet tegen de muur,,2,auto,Bordeaux Fiat Foblo met Belgisch kent,neen,,nee,,1,2011,,,15,,,,,;;
"2011197121-1,1/7/2011,jun,26,28/06/2011,DI,00:00-05:59,ja,28/06/2011,1:00,28/06/2011,1:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,4-OUD CHARLOIS,  3-3,ARENDSWEG,,,3082NA,OPENBARE WEG,J,N,ja,openbare weg,v,18-24,,ja,overig wapen,,neen,dreigen met geweld/schoppen/slaan/duwen/trekken/vastpakken,smoes/achteren benaderen,""SO tegen muur geduwd, hebben 45 min met elkaar gesproken"",""""""Ik wil je geld, geef me je geld?"""" Sprak over bronnen."",1,lopend,,neen,,nee,,1,2011,,,1,,,,,";;
"2011195365-1,29/06/2011,jun,26,29/06/2011,WO,18:00-23:59,ja,29/06/2011,18:42,29/06/2011,18:42,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,9-Sep,2-HOOGVLIET NOORD,  5-5,HOOGVLIETSEKERKWEG,52,THV,3194AM,WEG,J,J,ja,openbare weg,m,18-24,,ja,vuistvuurwapen,Nepvuurwapen ca 15/20 cm,neen,dreigen met vuurwapen/wapen gezien,doorgang belemmeren,D blokkeerde SO met fiets en dreigde met wapen. ,""""""Geef mij jullie portemonnee alsjeblieft"""""",1,fiets,damesfiets,neen,2011195439-1,nee,,1,2011,,,18,,,,,";;
"2011195439-1,29/06/2011,jun,26,29/06/2011,WO,18:00-23:59,ja,29/06/2011,18:30,29/06/2011,18:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,9-Sep,2-HOOGVLIET NOORD,  5-5,HOOGVLIETSEKERKWEG,,,,FIETSPAD,J,N,ja,openbare weg,m,18-24,,ja,vuistvuurwapen,Wit wapen met zwarte onderdelen,neen,dreigen met vuurwapen/wapen gezien,doorgang belemmeren,""Na worsteling, bleef wapen achter en D was gewond"",""""""Lever je portemonnee maar in, jongens?"""""",1,fiets,,neen,2011195365-1,nee,,1,2011,,,18,,,,,";;
"2011195500-1,30/06/2011,jun,26,29/06/2011,WO,18:00-23:59,ja,29/06/2011,22:30,29/06/2011,22:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,  1-1,BATAVIERENSTRAAT,,,,WEG,N,N,ja,openbare weg,m,18-24,geld/portemonnee,ja,mes,Stiletto,neen,dreigen met steekwapen/wapen gezien,doorgang belemmeren,Met  mes op borst/maag portemonnee gegeven,""""""Give me your wallet"""""",3,lopend,,neen,,nee,,1,2011,,,22,,,,,";;
"2011195523-1,30/06/2011,jun,26,30/06/2011,DO,00:00-05:59,ja,30/06/2011,0:09,30/06/2011,0:09,B70,STRAATROOF,CAPELLE AAN DEN IJSSEL,DISTRICT 6,5-CAPELLE WEST,1-REDEBUURT,  3-REDEBUURT,COEN BOTREDE,21,,2901CC,WEG,N,N,ja,openbare weg,v,50-64,tas,neen,,,ja,schoppen/slaan/duwen/trekken,wegrukken/achteren benaderen,""SO kreeg klap in nek en duw, viel waarbij D op haar lag."",,1,lopend/fiets,,neen,,nee,Samsung,1,2011,,,0,,,,,";;
"2011196622-1,30/06/2011,jun,26,30/06/2011,DO,18:00-23:59,ja,30/06/2011,21:37,30/06/2011,21:37,B70,STRAATROOF,HELLEVOETSLUIS,DISTRICT 11,5-WIJK 6 / HKS WIJK 5,9-KOOISTEE,  2-HOUT HOEFFE,KREEFT,,,,SPORTTERREIN,N,J,ja,openbare weg,m,17-Dec,GSM,neen,,,neen,dreigen met geweld,wegrukken,D1 wees naar zijn borstzak waar iets hards in zat.,""""""We willen jullie beroven, maak je zakken leeg""""'""""Geef dat wat je hebt aan mij, haal je simkaart eruit"""". D1 vertelde dat hij van de straaat afkwam en op de Zalmplaat en nu in Spijkenisse woonde"",2,fiets,Zwarte damesfiets,ja,,nee,Blackberry,1,2011,,,21,,,,,";;
2011196747-1,1/7/2011,jul,26,1/7/2011,VR,00:00-05:59,ja,1/7/2011,0:43,1/7/2011,0:43,B70,STRAATROOF,ROTTERDAM,DISTRICT 3,2-Feb,2-TUSSENDIJKE,  3-3,GROTE VISSERIJSTRAAT,,,,WEG,N,J,ja,openbare weg,m,25-34,tas,ja,vuistvuurwapen,,neen,dreigen met vuurwapen/schieten/wapen gezien,wegrukken,SO hoorde en zag dat er op hem werd geschoten,,2,lopend,,ja,,nee,,1,2011,,,0,,,,,;;
2011196790-1,1/7/2011,jul,26,1/7/2011,VR,00:00-05:59,ja,1/7/2011,2:24,1/7/2011,2:24,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,1-BLOEMHOF,  7-7,GROENE HILLEDIJK,257,,3073AJ,WEG,N,N,ja,openbare weg,v,50-64,tas,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken,,,2,onbekend,,neen,,nee,Nokia,1,2011,,,2,,,,,;;
"2011197011-1,1/7/2011,jul,26,1/7/2011,VR,06:00-11:59,ja,1/7/2011,9:00,1/7/2011,9:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,6-Jun,6-ZEVENKAMP,  1-1,SCHALMEI,,,3068HS,WEG,N,J,ja,openbare weg,v,35-49,tas,ja,overig wapen,zwart,ja,dreigen met slag- of stootwapen/schoppen/slaan/duwen/trekken/wapen gezien,wegrukken/doorgang belemmeren,SO werd geslagen met voorwerp,""""""Geef me je tas, anders sla ik je dood"""""",1,auto,blauw PV-77,ja,,nee,,1,2011,,,9,,,,,";;
"2011197590-1,1/7/2011,jul,26,1/7/2011,VR,00:00-05:59,ja,1/7/2011,5:00,1/7/2011,5:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,5-KATENDRECHT,  2-2,BREDE HILLEDIJK,,,3072NK,PARKEERPLAATS,N,N,ja,openbare weg,m,18-24,GSM/ID,ja,mes,ca 15/20 cm,neen,dreigen met steekwapen/wapen gezien,doorgang belemmeren,""2 jongens, kwamen aanlopen, D1 dreigde met een mes"",""""""Wat heb je bij je, geef me die spullen uit je zakken"""""",2,lopend,,neen,,D1,Blackberry,1,2011,,,5,,,,,";;
"2011197614-1,1/7/2011,jul,26,1/7/2011,VR,12:00-17:59,ja,1/7/2011,15:45,1/7/2011,16:45,B70,STRAATROOF,ROTTERDAM,DISTRICT 5,3-Mar,5-OUDE NOORDEN,  6-6,WITTE ZWAANHOF,,,,WEG,N,N,ja,openbare weg,m,17-Dec,kleding,neen,,,neen,vastpakken,wegrukken/volgen,Gucci-petje van hoofd gerukt,""""""Jij hebt met mijn neefje gevochten, nu ga je me die pet geven."""""",1,fiets,zwarte damesfiets ,neen,2011360603-1,nee,,1,2011,*,*,15,,,,,";;
"2011197648-1,1/7/2011,jul,26,1/7/2011,VR,12:00-17:59,ja,1/7/2011,17:45,1/7/2011,18:10,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,  2-2,NYSTADSTRAAT,,,,WEG,N,N,ja,openbare weg,v,65-79,sieraden/ketting,neen,,,neen,vastpakken,wegrukken/smoes/doorgang belemmeren,""SO werd benaderd door 2 ddr en """"omhangen""""met nep gouden sieraden "",""""""gratis, gratis"""""",3,auto,Engels kenteken SN02AKX,neen,,nee,,1,2011,,,17,,,,,";;
